"operation_id,client_id,transaction_type,amount,currency,operation_date,operation_time,description,balance_after_transaction,channel"
"114909165,953395,transfer,2179.95,CNY,1/10/2024,6:19 PM,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,188621.67,branch"
"071916916,158561,transfer,9236.28,USD,4/20/2025,3:42 PM,consequat metus sapien ut nunc vestibulum ante ipsum primis in,625584.87,branch"
"123103570,89471,transfer,9415.44,PLN,5/11/2025,12:46 PM,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,863938.38,ATM"
"125107532,436196,payment,7097.1,EUR,2/5/2025,7:27 PM,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,503714.0,ATM"
"056009110,214841,withdrawal,943.25,JPY,9/16/2025,4:14 PM,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,473148.95,online"
"104900585,977197,transfer,4697.18,USD,11/6/2025,2:02 PM,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,992451.47,branch"
"053111920,598892,transfer,1622.64,CNY,3/3/2025,11:15 PM,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,31969.25,branch"
"123206901,287764,transfer,4396.61,PLN,3/21/2025,1:44 PM,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,302356.38,online"
"043400036,383994,deposit,8030.15,DOP,6/5/2024,3:30 AM,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit,187131.29,ATM"
"125008657,110464,transfer,2292.05,SEK,3/25/2024,2:06 AM,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,533395.46,online"
"054001725,21398,payment,4967.36,CNY,9/16/2024,4:24 AM,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,848824.67,online"
"091911551,64973,withdrawal,3505.14,COP,9/26/2024,2:26 AM,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,354730.82,online"
"321170538,26523,payment,350.38,MYR,8/23/2024,11:23 PM,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,131706.66,ATM"
"211370587,657309,payment,3866.31,CNY,3/10/2025,2:18 AM,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,716232.53,branch"
"072401585,345693,payment,2656.62,KES,12/27/2025,12:35 AM,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,534132.93,ATM"
"104106583,201328,payment,2690.49,VEF,3/17/2025,4:00 PM,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,41972.94,ATM"
"101001018,204640,deposit,2238.39,RUB,1/19/2024,4:28 PM,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,526019.83,ATM"
"231971568,481174,payment,1384.12,SAR,3/30/2025,7:36 PM,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,698175.76,ATM"
"071001041,551189,payment,4152.65,RUB,10/29/2025,10:52 PM,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,76382.76,ATM"
"071104430,38230,payment,8966.84,EUR,4/27/2024,1:19 AM,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,370078.27,online"
"073921048,812131,transfer,6699.88,VEF,8/25/2024,1:01 AM,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,463692.2,branch"
"021214163,594987,transfer,5062.95,EUR,7/27/2025,10:31 AM,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,910343.07,ATM"
"073913344,269216,withdrawal,6478.59,CNY,4/25/2025,12:08 AM,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,903199.04,online"
"031100490,890155,payment,2925.32,IDR,12/30/2025,3:38 AM,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,558468.5,ATM"
"231371663,657835,deposit,9358.2,RUB,10/12/2024,12:25 AM,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,610849.96,online"
"022309239,263029,transfer,8134.17,IDR,11/4/2024,4:30 PM,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,192484.13,branch"
"011900571,876613,payment,8588.67,KES,8/19/2025,6:42 AM,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,916102.23,branch"
"067014987,741116,deposit,1721.57,IDR,3/13/2024,4:04 PM,mauris non ligula pellentesque ultrices phasellus id sapien in sapien,630296.51,branch"
"072403907,644058,deposit,3740.58,RUB,10/7/2024,2:42 PM,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,726760.51,branch"
"031306799,743269,payment,8730.98,IDR,6/13/2024,7:00 AM,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,306295.86,online"
"057000668,790528,withdrawal,3030.91,CNY,12/29/2024,4:20 AM,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,792915.77,ATM"
"051008828,301651,deposit,4950.97,HTG,4/1/2024,5:44 PM,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,490941.49,branch"
"113017870,366795,transfer,3077.14,IDR,6/20/2024,6:30 PM,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,554486.7,online"
"243470196,449190,transfer,7093.05,RUB,5/3/2024,9:26 PM,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,152282.44,ATM"
"064103464,713767,withdrawal,31.24,PHP,10/25/2025,3:29 AM,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,502107.47,branch"
"041215537,597045,deposit,6062.52,CNY,1/5/2024,1:48 PM,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,763004.35,online"
"101114031,714756,transfer,3019.82,EUR,12/19/2025,2:10 PM,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,162594.15,branch"
"072413256,56341,payment,5331.58,CNY,3/30/2025,4:56 PM,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,709836.14,branch"
"073902180,592479,deposit,3498.54,EUR,11/6/2025,4:26 AM,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,547730.42,online"
"063092327,932133,withdrawal,2423.85,AFN,11/21/2024,6:10 PM,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,806876.06,ATM"
"322270408,91056,payment,9827.17,IDR,9/28/2024,8:50 AM,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,319672.93,ATM"
"082901855,642526,deposit,5764.25,COP,5/9/2025,4:51 PM,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,633459.96,online"
"071900456,432460,deposit,2816.67,CNY,2/5/2024,1:43 PM,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,203916.86,ATM"
"107002503,374272,withdrawal,5541.53,IDR,2/12/2025,9:30 PM,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,925232.56,online"
"021202447,407473,payment,5192.89,BRL,3/12/2024,8:27 PM,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,632838.5,online"
"107003298,144608,transfer,9711.32,CLP,12/27/2025,5:30 PM,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,285088.68,ATM"
"091300010,649739,withdrawal,9533.62,SEK,3/26/2024,9:17 AM,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,406063.13,ATM"
"322281439,150113,withdrawal,1987.69,IDR,12/2/2025,12:51 AM,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis,560951.08,branch"
"021308176,12901,transfer,1155.66,PLN,12/9/2024,2:42 PM,nunc purus phasellus in felis donec semper sapien a libero nam dui,569440.31,branch"
"102089644,375782,payment,3782.33,CDF,1/10/2025,1:04 AM,sem fusce consequat nulla nisl nunc nisl duis bibendum felis,767014.89,ATM"
"071926618,204491,transfer,8609.63,PLN,2/18/2024,7:50 PM,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,125467.98,ATM"
"091800329,605546,payment,7081.22,CZK,8/12/2024,5:00 PM,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices,177669.95,online"
"111916326,287756,transfer,8269.94,BRL,12/26/2025,7:47 AM,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,246107.4,online"
"031911812,265626,transfer,6451.91,LAK,3/27/2024,4:42 AM,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,612073.97,ATM"
"111000025,216407,deposit,3493.12,PHP,7/18/2024,6:09 AM,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,371661.91,branch"
"104013809,502490,deposit,1919.44,CNY,12/7/2025,11:41 AM,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,951713.69,online"
"091804723,717742,withdrawal,9907.67,JPY,1/16/2024,11:39 AM,consequat ut nulla sed accumsan felis ut at dolor quis odio,887403.37,ATM"
"021305386,906968,withdrawal,2564.37,CNY,12/27/2025,10:22 AM,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,765657.12,ATM"
"053200983,977512,deposit,6262.61,PHP,9/22/2025,7:48 PM,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,356658.82,online"
"251472636,511645,deposit,1598.19,EUR,10/8/2025,1:58 AM,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,626004.43,ATM"
"265070752,903471,deposit,2138.25,IDR,11/25/2024,1:11 PM,ac lobortis vel dapibus at diam nam tristique tortor eu pede,742161.22,branch"
"091308805,766180,transfer,5443.12,JPY,11/6/2024,4:27 PM,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,107479.24,branch"
"075911195,141089,withdrawal,9983.47,COP,10/11/2024,11:10 AM,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,454744.0,online"
"063115123,259243,deposit,5495.52,UAH,6/30/2024,7:54 PM,primis in faucibus orci luctus et ultrices posuere cubilia curae duis,913402.26,branch"
"064103079,752047,deposit,7271.05,PHP,12/5/2024,3:48 AM,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,669076.78,ATM"
"065405226,295207,payment,441.11,CNY,1/29/2024,11:22 PM,in leo maecenas pulvinar lobortis est phasellus sit amet erat,247613.73,online"
"042104249,585812,withdrawal,6154.11,CZK,2/7/2024,5:56 AM,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,487747.34,ATM"
"271973791,487567,payment,8978.12,IDR,7/5/2025,8:58 AM,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,597808.11,online"
"313170957,479493,deposit,9460.0,MYR,8/11/2025,7:46 PM,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,240674.82,branch"
"123203218,897950,transfer,4191.41,CNY,4/28/2025,1:52 AM,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,964275.79,online"
"067014194,762524,deposit,4479.65,CNY,3/30/2025,3:33 AM,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,356115.44,ATM"
"011304517,310742,deposit,791.52,IDR,1/30/2024,9:02 PM,felis eu sapien cursus vestibulum proin eu mi nulla ac,312676.42,ATM"
"041203824,826607,deposit,8010.7,IDR,2/24/2025,10:58 AM,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,790442.48,branch"
"113105070,134610,withdrawal,3953.65,THB,8/22/2025,9:11 PM,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,506565.05,ATM"
"226070571,899502,payment,3061.68,SOS,7/20/2024,2:30 PM,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,234386.81,online"
"081501065,905777,deposit,4502.56,KZT,2/19/2024,3:15 AM,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,364081.51,online"
"021502095,677013,withdrawal,2165.32,MXN,7/14/2024,2:18 AM,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,164937.81,ATM"
"063104215,794354,withdrawal,1930.37,RUB,4/7/2025,1:31 PM,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,959303.23,ATM"
"271989756,998442,transfer,5747.7,CZK,11/20/2024,2:50 AM,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse,350577.95,online"
"103102546,751528,payment,4306.53,CNY,11/22/2024,11:52 AM,enim blandit mi in porttitor pede justo eu massa donec,379865.05,online"
"321070007,961819,payment,36.19,IDR,1/10/2024,5:55 AM,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,983499.45,online"
"031301846,977875,payment,5861.07,CAD,7/14/2024,2:15 PM,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,880590.99,online"
"124303065,130257,payment,6475.59,RUB,7/4/2024,1:59 PM,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,964076.02,online"
"042102571,299307,payment,8558.85,BWP,12/3/2025,12:54 PM,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,385669.69,online"
"072407000,575642,deposit,8750.75,EUR,2/1/2024,9:11 AM,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,83560.81,online"
"311078802,548447,transfer,3060.27,CNY,2/19/2025,8:18 PM,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,835273.74,ATM"
"267091221,129028,transfer,9458.91,BGN,5/23/2025,2:06 AM,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,863733.24,online"
"084202219,574184,transfer,9817.43,EUR,11/19/2025,3:23 AM,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,958251.2,ATM"
"313071920,271046,transfer,7153.47,SEK,4/30/2024,7:54 PM,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,909914.17,ATM"
"101103686,760086,deposit,2122.07,RUB,6/17/2025,7:47 PM,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,156195.81,online"
"075910798,266674,transfer,3002.36,IDR,1/23/2025,7:03 AM,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,443847.72,branch"
"021206715,700134,payment,3562.61,CNY,5/9/2025,6:37 PM,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,194263.32,branch"
"042100175,376526,payment,5790.14,RUB,4/16/2025,3:23 AM,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,472935.2,branch"
"053112631,244393,withdrawal,2036.85,LAK,7/20/2024,9:37 AM,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,381556.45,branch"
"113113868,465347,deposit,964.63,EUR,11/7/2025,5:40 PM,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut,153863.52,branch"
"051402220,514852,transfer,8155.08,AZN,2/22/2025,10:14 PM,quam pede lobortis ligula sit amet eleifend pede libero quis orci,457756.39,ATM"
"084307790,191357,withdrawal,7322.48,ARS,2/2/2024,10:25 AM,cras in purus eu magna vulputate luctus cum sociis natoque,949271.07,ATM"
"011300605,584235,payment,7764.64,EUR,1/27/2024,12:57 PM,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,419366.47,ATM"
"124103773,799435,withdrawal,5332.15,SEK,4/25/2025,1:30 PM,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,696252.86,online"
"242074425,293159,transfer,891.28,CNY,9/25/2025,10:39 PM,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,59057.63,ATM"
"071922298,360082,withdrawal,3973.56,CNY,10/8/2025,11:03 PM,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,700253.1,branch"
"053100685,881442,deposit,192.75,BDT,8/27/2024,9:53 PM,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,706935.01,online"
"107005319,579186,deposit,6871.74,EUR,10/3/2024,10:25 PM,porttitor pede justo eu massa donec dapibus duis at velit eu est congue,495198.33,online"
"081903524,977699,payment,4926.33,GEL,8/20/2025,8:30 AM,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,299842.22,online"
"081501065,65222,payment,9230.57,IDR,10/17/2024,3:01 AM,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non,445459.12,branch"
"321170282,856498,transfer,8555.52,GBP,6/22/2024,4:15 AM,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat,846918.56,branch"
"053107989,340191,transfer,7732.31,EUR,10/21/2024,1:03 PM,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,770902.62,online"
"042107602,867108,deposit,1493.41,CNY,8/16/2024,3:58 PM,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,115831.86,online"
"107000262,309004,withdrawal,9859.55,UAH,7/2/2024,4:59 AM,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,331278.77,branch"
"091501767,208059,payment,2322.15,CNY,1/24/2025,7:42 PM,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,284673.12,branch"
"107000440,909218,transfer,4351.72,RUB,3/25/2025,3:34 PM,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,942041.52,online"
"064109073,458133,withdrawal,9320.36,RUB,9/26/2025,1:53 PM,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,13602.46,ATM"
"122237612,726961,deposit,4801.84,EUR,11/8/2024,1:16 PM,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,493647.79,branch"
"301171081,830487,deposit,4209.25,ARS,6/6/2025,2:18 PM,rutrum nulla nunc purus phasellus in felis donec semper sapien,73687.01,ATM"
"084204709,763223,payment,6524.76,NOK,10/13/2025,3:45 AM,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,557611.19,ATM"
"075905431,808386,payment,6741.18,ARS,4/23/2024,12:41 AM,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,283914.65,online"
"113109377,552587,withdrawal,7439.57,PHP,5/8/2025,8:12 PM,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,223282.24,online"
"081514829,644924,withdrawal,3577.89,RUB,8/2/2025,5:42 AM,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,677402.42,ATM"
"111324293,208443,transfer,2701.33,AUD,11/13/2024,9:00 PM,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,167493.75,ATM"
"064107729,106702,payment,8324.11,EUR,12/28/2025,11:31 AM,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,544806.37,online"
"065300020,973811,deposit,9291.43,HNL,6/5/2025,3:53 AM,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,246868.6,ATM"
"042101404,177059,transfer,9403.43,PEN,6/28/2024,1:06 PM,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,787083.96,ATM"
"091916815,530121,deposit,964.2,CNY,12/28/2024,11:14 PM,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,266410.23,online"
"084201294,297917,withdrawal,1039.58,BRL,8/4/2025,11:12 AM,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,624701.44,branch"
"122000658,225741,deposit,7730.31,IDR,6/6/2025,3:28 AM,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,201610.08,ATM"
"114909013,94021,deposit,5148.67,ARS,6/7/2025,7:21 PM,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,956156.41,ATM"
"051404600,192737,payment,1645.83,BRL,12/30/2024,7:08 AM,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,29861.74,branch"
"021207138,545061,payment,9920.28,CNY,6/29/2024,10:01 PM,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,70937.98,ATM"
"073905718,964248,transfer,1288.61,CAD,6/24/2025,12:07 AM,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,576112.87,online"
"075903792,606106,transfer,5202.11,CNY,5/9/2024,9:51 PM,risus dapibus augue vel accumsan tellus nisi eu orci mauris,679106.33,online"
"111307317,21280,withdrawal,1368.48,CZK,1/5/2025,7:47 PM,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,281388.79,branch"
"107002516,629640,deposit,1920.84,CNY,10/27/2025,10:20 PM,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,835510.26,branch"
"062205937,710347,withdrawal,7044.71,IDR,4/13/2024,3:53 PM,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,775151.64,online"
"101101662,879130,withdrawal,611.56,CNY,1/23/2025,3:41 AM,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,610548.5,branch"
"082904027,18761,payment,280.29,RUB,3/11/2024,4:30 AM,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,661111.82,ATM"
"211170046,567586,transfer,84.23,CUP,1/8/2025,2:43 AM,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,614432.11,branch"
"067012099,764100,payment,6687.03,PHP,11/16/2024,8:05 AM,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,460700.04,branch"
"107004637,15335,deposit,6542.09,COP,8/7/2024,5:38 AM,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,819964.96,branch"
"091501204,819527,deposit,5827.8,NZD,5/26/2025,4:07 AM,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,377619.31,online"
"091903035,947346,withdrawal,7451.52,MXN,6/25/2025,10:16 PM,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,498898.97,ATM"
"041201703,451134,transfer,7632.9,HRK,5/5/2024,5:45 AM,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,446612.05,branch"
"122105922,589454,transfer,942.68,CNY,2/21/2025,12:31 AM,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,257726.31,online"
"113101809,321973,payment,8093.57,MYR,6/26/2025,7:51 PM,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,30425.89,ATM"
"091210540,117102,withdrawal,8127.53,RUB,3/10/2025,1:27 PM,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien,279532.95,branch"
"063106268,961955,withdrawal,8943.46,USD,1/19/2024,1:08 PM,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,244524.68,online"
"053201607,418767,withdrawal,7351.28,CNY,11/26/2025,7:58 PM,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,603451.05,online"
"102202078,722833,deposit,3568.52,COP,3/6/2024,1:09 PM,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,771220.29,ATM"
"092001208,930409,deposit,5807.26,XOF,4/16/2024,10:34 AM,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,95785.12,online"
"021101108,691690,payment,3959.02,SEK,6/13/2025,7:00 PM,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,23106.83,ATM"
"071903123,809725,payment,6973.56,SYP,10/10/2024,10:50 PM,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,999822.39,ATM"
"051006778,974317,transfer,6477.08,EUR,6/6/2025,12:02 PM,pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,603067.71,branch"
"074906826,513802,payment,8390.89,EUR,2/17/2024,8:11 AM,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus,887646.24,online"
"322271627,499826,withdrawal,4716.15,CNY,7/3/2025,4:05 PM,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,136493.57,online"
"041201936,741301,transfer,7747.26,RUB,2/15/2024,5:39 PM,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,310132.93,ATM"
"271974062,453263,payment,4927.32,EUR,1/26/2024,4:39 PM,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,284463.39,online"
"244171999,279768,withdrawal,884.55,USD,9/18/2024,9:58 AM,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,564552.34,online"
"073920777,653398,payment,2641.68,RUB,12/30/2025,4:22 PM,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,343175.92,online"
"113110243,456226,withdrawal,7388.45,IDR,5/11/2025,3:11 AM,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,685443.9,branch"
"065103654,742696,withdrawal,3341.88,KZT,9/26/2024,5:54 PM,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,733944.04,branch"
"091471635,904106,payment,1569.49,IDR,1/2/2025,2:37 AM,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,420347.15,branch"
